Revêtement extérieur;Kaycan ;Pierre Dubois;514-640-5555;514-962-5376;514-640-5526;365, rue Broadway;Montréal;Québec;H1B 5A7;;www.kaycan.com;;
Papeterie;Kiwi Copie;Johanne;450-752-2222;;;370, Manseau;Joliette;Québec;;johanne@kiwigraphik.com;;;
Imprimerie;Kiwi le centre d'impression;Jean-Charles Robert;450-752-2222;;450-755-4832;370, boul. Manseau;Joliette;;J6E 3E1;jean-charles@kiwi-impression.com;;;Autocollant impression
Matériaux;Kott, Matériaux et toitures;Bernard Roy;1-877-430-5688;514-792-3856;450-430-5697;4230 Marcel-Lacasse;Boisbriand;Québec;J7H 1N3;broy@kottlumber.com;;;
Ébénisterie;La Source du Granite;Maxime Daigneault;450-474-5233;;450-474-3135;670 boul. Industriel suite 1;Mascouche;Québec;J7K 2Z2;lasourcedugranit@bellnet.ca;;;
Assurance;La Turquoise;Annie St-Georges;450-589-7585;450-803-7411;450-589-9331;814 boul. L'Ange-Gardien Nord, bureau 16;L'Assomption;Québec;J5W 1P6;annie.st-georges@laturquoise.ca;www.laturquoise.ca;;
Laboratoire de matériaux;Laboratoire De Construction 2000 inc.;Michel Laurin;450-756-1166;;450-756-0157;222 rue Flamand;Joliette;Québec;J6E 4L9;;;;
Matériaux;Laminage Agro;Jean-Louis Grenier;1-800-463-2906;450-531-3515;450-776-7009;1195, rue Principale;Granby;Québec;J2G 8C8;;www.agro115.qc.ca;;
Forage et sciage de béton;Lanauco ltée ;Jean-Claude Mailhot/ Martin Marsolais;450-831-5151;450-916-0317;450-831-8744;496, Grande Ligne;St-Alexis;Québec;J0K 1T0;;www.lanauco.com;261-021-1140;
Cloisons amovibles;Landry;Marc Chevrette;450-756-1033;;450-759-5737;320, Taché;Joliette;Québec;J6E 4A4;;;;Distributeur Nvision de la compagnie Lacasse
Levage;Laurentien Malo;;450-756-6612;;450-756-1365;385, rue St-Pierre Sud;Joliette;Québec;J6E 5Z5;;;;
Ingénieur;LBHA (Leroux, Beaudoin, Hurens & Associés inc.);;450-654-3330;;450-654-3029;304 rue Notre-Dame;Legardeur;Québec;J5Z1S3;lbha@lbha.ca;;;
Électricité;LCM électrique inc.;Marcel Gariépy;450-831-5146;450-758-5146;450-831-2535;1550, rg St-François;Ste-Julienne;Québec;J0K 2T0;lcm.electrique@videotron.ca;;8280-4931-42;Sous-Traitant habituel job résidentiel
Couvre-planchers;Le Magasin Rose;Michel;450-756-1804;;450-756-1595;380 Boul. Antonio-Barrette;Notre-Dame-des-Prairies;Québec;J6E 1G3;magasinrose@yahoo.fr;;;
Ébénisterie;Le Trusquin;Serge Dupras;450-839-6177;;;510, rue Montcalm;Ste-Marie Salomé;Québec;J0K 2Z0;;;;
Calfeutrage;Leblanc Calfeutrage;Yves Leblanc;450-759-2599;;;;;Québec;;;;;
Électricité ;Leo Goudreau & Fils Inc. (Cloches);Marc Goudreault;819-365-4821;1800-263-4821;1888-302-4976;743,7 ième Rang Ouest;Laurierville;Québec;G0S 1P0;leogoudr@ivic.qc.ca ;;;Système de paratonnerre + clocher église
Électricité;Léo Landreville inc.;Léo Landreville;450-889-5791;;;;Saint-Félix-de-Valois;Québec;;info@leolandreville.com;;;Commercial
;Léo Pelletier;;450-759-5145;cell. 756-7788;450-759-4775;;;Québec;;;;;
Structure d'acier;Les Aciers Solider (1985) inc.;Sébastien Garner;819-758-2897;;819-758-2874;300, de la Jacques Cartier;Victoriaville;Québec;G6T 1Y3;sebastien.garner@solider-inc.com;www.solider-inc.com;2322-4447-10;
Quincaillerie;Les Agences Robert Janvier LTÉE;Yves Benoît;514-645-1687;;514-645-2141;5069, boul. Saint-Jean-Baptiste;Pointe-Aux-Tremble;Québec;H1B 5V3;;;;Gros projet (École Joliette)
Fermes de toit;Les Ateliers Ferjan inc.;Jocelyne ou Fernand Masse;1-800-589-4830;450-589-5951;450-589-4830;205, rue de l'Industrie;L'Assomption;Québec;J5W 2T9;info@ferjan.com;;;
Ascenseurs;Les Ateliers Janor inc.;;1-877-479-6379;;450-479-6100;174, rang Ste-Sophie;Oka;Québec;J0N 1E0;lesateliersjanorinc@bellnet.ca;;8004-9117-17;
Ébénisterie;Les Ateliers Multi D inc.;Gilles Ouimet;450-585-6253;;;;Le Gardeur;Québec;;gilles@multid.net;;;
Fondations ;Les coffrages Paul Thibault;Paul ou Éric Thibault;450-655-0456;;450-655-2637;803, rue des Bois-Franc;Boucherville;Québec;J4B 8P8;info@coffragespaulthibault.com;www.coffragespaulthibault.com;;
Fondations ;Les constructions E. Marsan & Fils;;450-588-2331;;450-588-4233;544 rue J. Oswald Forest;St-Roch-de-l'Achigan;Québec;J0K 3H0;info@constructionsemarsan.com;;8002-0902-04;
Toiture;Les couvertures Dixmo ltée;Isabelle Morissette;450-668-5331;;;3015, ave. Francis-hughes;Laval;Québec;H7L 4G8;imdixmo@gmail.com;www.dixmo.com;;École Joliette
Toiture;Les couvertures St-Léonard;Marc Caissie;514-648-1118;;;11 365 55 ème Avenue;Montréal;Québec;H1E 2R2;info@toiture.com;www.toiture.com;1623-6697-42;
Plomberie;Les entreprises en plomberie Pierre Poulin inc.;;450-659-6000;;;3955, rue Isabelle;Brossard;Québec;J4Y 2R2;;;;École Joliette
Équipement;Les entreprises J.C. Roy inc.;Annie Roy;418-843-1842;;418-843-7865;1059, rue Impériale;Québec;Québec;G3K 1L9;info@jcroyinc.com;www.jcroyinc.com ;;Équipement sportif (École Joliette)
Ventilation;Les entreprises Jacques Masson inc.;;514-322-2567 ou 514-329-4372;;;12018 avenue Salk;Montréal Nord;Québec;H1G 4Z2;;;2411-7855-20;
Peinture ;Les Entreprises Jean Croteau enr.;Jean Croteau;819-375-4648;819-696-8943;819-375-3569;155, rue Lorette;Trois-Rivières;;G8T 5W8;entr.jeancroteau@hotmail.com;;;Église et paratonnerre
Peinture;Les Entreprises Mario Melançon inc.;Sophie Dulude;450-753-9311;450-803-0665;450-753-9043;98, rue des Entreprises;Notre-Dame-des-Prairies;Québec;J6E 0L9;s.dulude@bellnet.ca;;8271-8578-03;Fournisseur habituel
Maçonnerie;Les Entreprises MG Loyer;Guy Loyer / Martin Loyer;450-883-6576;450-756-1425;;;;Québec;;;;;
Électricité;Les entreprises P.A électrique inc.;;450-432-6657;;;16, rue J.-F.-Kennedy;St-Jérôme;Québec;J7Y 4B6;;;5599-0113-01;
Peinture ;Les Entreprises Perma inc.;Daniel Perry;514-324-4332;;514-324-6520;8615, rue Lafrenaie;St-Léonard;Québec;H1P 2B6;info@entperma.com;;8001-1745-89;
Peinture Électrostatique;Les Entreprises Technostatique inc.;Pierre Jetté;450-302-0820;;450-302-0634;175, rue de l'Industrie;Saint-Lin-Laurentides;Québec;J5M 0A3;technostatique@videotron.ca;www.technostatique.ca;;
Électricité;Les entreprises Val-Mauricies électrique inc.;;819-536-3193;;819-537-1702;555, Industriel;Shawinigan-sud;Québec;G9N 6T5;;;;École Joliette
Excavation;Les Excavations Michel Chartier inc.;Simon Chartier;450-759-4667;;450-752-6490;340, chemin du Village St-Pierre nord;village St-Pierre;Québec;J6E 0H4;simon.chartier@echartier.ca;www.echartier.ca;2737-3463-39;
Géothermie;Les Forages L.B.M inc.;Yves Bouffard (CP);819-758-7883;;819-758-4369;65-1, François Bourgeois;Victoriaville;Québec;G6P 7W7;info@lesforageslbm.com;www.lesfirageslbm.com;;École Joliette
Gicleurs;Les gicleurs Éclair inc.;Yves Grand-Maison;418-843-7436;;418-843-8930;12395, boul. de la Colline;Québec;Québec;G2A 2E5;éclair@gicleurseclair.com;www.gicleurseclair.com;1468-1035-50;
Gicleurs;Les gicleurs Richelieu;;514-269-1451;;;5190, Ave. Péguy;Saint-Hubert;Québec;J3Y 5S7;gicleursrichelieu@videotron.ca;;;
GRUE;Les Grues Précision;Gilles Fournier;866-864-2684;514-331-5255;;1797, Des Artisans;Notre Dame de la Merci;Québec;J0T 2A0;;;;
Ventilation;Les industries Garanties ltée;;514-342-3400;;514-342-2486;5420, Paré;Montréal;Québec;H4P 1R3;info@gil1957.com ;www.guaranteedindustries.com;;École Joliette
Électricité;Les Installations Électriques G. St-Amour inc.;Yves St-Amour;514-990-8751;514-730-5598;450-582-9407;430, Des Orchidées;Terrebonne;Québec;J6V 1E5;yves@iegstamour.com;;8292-7955-54;
Électricité;Les installations électriques Pichette inc.;;450-682-4411;;450-682-8930;3080, rue Peugeot;Laval;Québec;H7L 5C5;pichette@pichette.ca;;;École Joliette
Isolation;Les Isolations Maupi inc.;;450-436-6488;;450-436-9001;1595 boul. St-Antoine, suite 5;St-Jérôme;Québec;J7Z 5T4;;;;
Peinture ;Les Peintures Mirabel;Mme Nathalie Gauvreau / Mme Mélissa Roger;450-419-9271;;450-419-4938;740, Blvd Industriel bureau 219;Blainville;Québec;J7C 3V4;estimation@peinturesmirabel.com;info@peinturesmirabel.com;8294-7219-24;
Peinture ;Les Peintures PST (Église);Sébastien Tardif;418-387-6026;418-386-6049;418-387-8990;260, rue Sylvain;Sainte-Marie-de-Beauce;Québec;G6E 2A3;lespeintures.pst@globetrotter.net;;;Église Saint-Jacques
Géothermie;Les puits Deux-Montagnes;Francis Levasseur;450-258-4482;;450-258-4476;8900, Arthur-Sauvé;Mirabel;Québec;J7N 2S1;francis@puitsdeuxmontagnes.com;www.puitsdeuxmontagnes.com;;École Joliette
Revêtement extérieur;Les revêtements RMDL inc. ;Denis Thibodeau;450-841-0690;;450-841-2140;345-C rue Marion;Legardeur;Québec;J5Z 4W8;denisrmdl@videotron.ca;;;
Gicleurs;Les systèmes de protection contre incendie C.D. ltée;Caroline Michon;514-524-6845;;514-524-8684;7960, Vauban;Ville d'Anjou;Québec;;protectioncd@gicleurs.qc.ca;gicleurs.qc.ca;8234-3898-33;
Fermes de toit;Les Toits Fermetec inc.;Paul André Grenon ;450-477-5027;;450-477-6586;3815, Georges Corbeil;Terrebonne;Québec;J6X 4J5;info@fermetec.ca;;;
Toiture;Les Toitures Mario Lemieux;Mario Lemieux;450-803-8267;;450-834-8079;2570, rue Muriel;Rawdon;Québec;J0K 1S0;lestoituresmariolemieux@persona.ca;;5605-5114-01;juste bardeaux + membrane  PAS d'asphalte
Fosses septiques;Léveillé Fosses Septiques inc.;;450-756-2694;;450-755-1627;1880, J.A. Roy;Joliette;Québec;J6E 9H6;;;;
Matériaux;Limoges Quincaillerie;;450-754-2843;;;238, 8e rue;Crabtree;Québec;J0K 1B0;;;;
Location d'outils;Location A. & C. inc. ;;450-471-2330;;450-471-6898;1720, chemin Gascon;Terrebonne;Québec;J6X 3A4;;;;
Location d'outils;Location Alain Toupin inc.;Jonathan Toupin;450-471-4604;;450-471-7293;1605, Chemin Gascon;Terrebonne;Québec;J6X 2Z7;;;;
Location d'outils;Location Coutu;;450-754-2171;;450-754-3192;132, 2e Avenue;Crabtree;Québec;J0K 1B0;;;;
Location d'outils;Location économique J. L. inc. ;;450-756-0569;;;1125, rue Piette;Joliette;Québec;J6E 3V7 ;;;;
Location d'outils;Location Multi-Chantiers inc.(Lou-Tec);;450-759-9595;;450-760-9526;533 boul. Dollard;Joliette;Québec;J6E 4M5;patrice.rivest@loutec.com;;;
Location d'outils;Location XL-343 (Lou-tec);Hubert Brisson ou Patrice;450-589-3254;;;1139 , L'Ange Gardien Nord;L'Assomption;Québec;;;;;
Plomberie;Lucien Charbonneau ltée;;514-766-3531;;514-766-0947;1955, Cabot;Montréal;Québec;H4E 1E2;info@plomberie.com;www.groupecharbonneau.com;;École Joliette
Planchers bois;M.A. Plancher;;450-477-9798;;;113, Sunny Side;Mascouche;Québec;J7L 3J9;;;;
Rampes et Balcons;M.C.M.E.L.;Mario Roy,  Michel Girard;450-588-2415;514-809-9710;450-588-6398;264, boul. Industriel;St-Roch de l'Achigan;Québec;J0K 3H0;michel.girard@mcmel.ca;;;
Revêtement extérieur;MAC;Denis Ladouceur;450-464-5486;;450-464-4538;942, rue Bernard-Pilon;McMasterville;;J3G 1L6;denisladouceur@macind.qc.ca;;;
Ventilation;Mac Ventilation;Tom MacDonald;450-754-3061;;450-754-3141;63, Renaud;St-Paul;Québec;J0K 3E0;;;;
Maçonnerie;Maçonnerie Christian Lalancette inc.;Christian Lalancette;450-955-1209;514-955-1209;;;Rawdon;;;mclalancette@hotmail.com;8309-4409-33;;
Maçonnerie;Maçonnerie France Coulombe;France Coulombe;450-756-0706;450-803-1548;450-756-4091;127, Rang Sud;St-Thomas;Québec;J0K 3L0;mfcoulombe@yahoo.ca ;;;Pierres, restauration église
Maçonnerie;Maçonnerie LJL inc.;Sylvain Lasalle;450-753-5825;450-756-7364;450-753-1078;331, rue Dalbec;St-Paul;Québec;J0K 3E0;maconnerieljl@videotron.ca;;2529-5866-47;
Maçonnerie;Maçonnerie Louis St-Martin;;450-836-2475;;;348, St-Joseph;Saint-Ignace-de-Loyola;Québec;;;;;
Maçonnerie;Maçonnerie LS;Éric Smith;450-834-6483;;;;Rawdon;Québec;;maconneriels@bell.net;;;
Maçonnerie;Maçonnerie MC;Mario Jeté;450-759-6954;;450-759-0426;1166 Place Henri-Dunant;Joliette;Québec;J6E 3T5;mariojette@live.ca;;3091-1846-01;
Maçonnerie;Maçonnerie R & A Baillargeon Inc.;Raymond Baillargeon;450-759-5603;450-757-0511;450-759-5603;416, rue Demers;Joliette;Québec;J6E 7R2;bail.ra@hotmail.com;;8333-6883-36;Sous-Traitant habituel
Architecture;Madeleine Harnois, designer;Madeleine Harnois;450-867-3029;;450-867-3079;388 rue Riendeau;Saint-Charles-Borromée;Québec;J6E 8K8;mharnois.designer@gmail.com;;;
Pellicules vitrage;Madico;Michel Dupuis;1800-386-3564;;450-922-4298;2105 Bombardier;Ste-Julie;Québec;J3E 2N1;;;;
Équipement médicaux;Maison André Viger inc.;;514-274-7560;;514-274-5593;6700 rue Saint-Denis;Montréal;Québec;H2S 2S2;;www.andreviger.qc.ca;;
Poêle cheminées;Maison Chaleur et Confort;Jean-Pierre Dufresne;450-759-1177;514-877-4882;450-756-5109;1060, Visitation;St-Charles Borromée;Québec;J6E 7Y8;info@maisonchaleuretconfort.com;www.maisonchaleuretconfort.com;;
Maçonnerie;Maison de la maçonnerie;Gérard Labelle;514-977-5665;;450-624-1911;60, avenue des Terrasses;Laval;Québec;H7L 2C5;glabelle2@bellnet.ca;;5592-5267-01;
Rampes et Balcons;Malo rampes & balcons;Stéphane Arbour;450-756-2572;450-803-1733;;1 Chemin St-Jacques;Joliette;Québec;J6E 8K7;www.malo.ca;;;
Location d'outils;Manulift Emi Ltée;Pierre Filiatrault;450-641-8355;514-772-2299;450-641-8360;1366 Volta;Boucherville;Québec;J4B 6G6;;www.manulift.ca;;
Matériaux-bois;Marcel St-André inc.;Jacques St-André;450-588-2710;;450-588-4073;255, Ruisseau St-Jean (Nord);St-Roch de l'Achigan;Québec;JOK 3H0;;;;
Toiture;Marcel Vézina Couvreur 2000 inc.;;450-434-1990;;450-434-1803;755, boul. Industriel;Blainville;Québec;J7C 3V3;;;;École Joliette
Marquage et signalisation;Marquage & Scellant Lanaudière;Stephane Lebreux;450-222-5465;514-944-2465;450-222-0800;;;Québec;;marquage.sl@bell.net;www.marquagesl.com;;
Électricité;Martin Charpentier (9053-3613 Québec inc.);Martin Charpentier;450-588-4356;;450-588-0673;34, rue des Méandres;St-Roch-de-l'Achigan;Québec;J0K 3H0;mc9053@videotron.ca;;8104-4919-19;
;Martin Ménard;;450-754-2079;450-944-2079;;Téléphone au bureau: 450-759-1661 poste 5124;;Québec;;;;;
Électricité;Mathias Électrique inc.;;450-938-0717;514-462-8777;450-938-0718;58 Des Sillons;St-Roch-de-l'Achigan;Québec;J0K 3H0;mathiaselec@videotron.ca;;5591-5722-01;
Plomberie;Maurice Denis et fils inc.;;450-687-3840;;450-682-9022;1745, rue Guillet;Laval;Québec;H7L 5B1;administration@groupemdf.com;www.groupemdf.com;;École Joliette
Système intérieur;Max Construction;Benoît Perras;450-432-5318;;450-432-8400;17211, Chemin des Pin;Mirabel;Québec;J7J 2C6;bperras@maxconstructions.ca;;;
Nettoyage;Mayer Pierre, Les Entreprises;Pierre Mayer;450-759-8005;450-898-7040;450-755-6301;19, ch. St-Jacques;Joliette;Québec;J6E 3H2;;;;
Ascenseurs;MBF Construction;Richard Dion;514-996-8647;;450-467-2708;259 Des Oeillets;Otterburn-Park;Québec;J3H 5P4;;;2636-2731-89;
Toiture;Membranes Naulin inc.;Jacques Poulin;(418) 880-0522;1-866-903-7373;;4,Place des Hauts-Bois;Sainte-Hélène-de-Breakeyville;Québec;G0S 1E3;;www.naulin.ca;;
Lettrage;Métal Plas;;514-738-2449;;514-738-2149;3759, rue Jean Talon O;Montréal;Québec;H3R 2G4;info@metalplasgravure.com;http://www.metalplasgravrure.com;;
Quincaillerie;Métaux Tremblay inc. (Les);Evelyn Arcos;450-640-8700;;450-640-8707;2025, boul. de la Métropole;Longueuil;Québec;J4G 1S9;evelyn.arcos@groupelmt.com
marjolaine.daigle@groupelmt.com;;1347-9464-81;Responsable ventes: Eric Potvin (poste 105)
eric.potvin@groupelmt.com
Forage et sciage de béton;Michel Beaupied et fils inc.;;450-834-3482;;450-834-3033;3251, rue Metcalfe;Rawdon;Québec;J0k 1S0;info@mbeaupied.com;www.mbeaupied.com;3101-5027-56;
Service fax;Michel Cloutier;;;450-750-1403;;;;Québec;;;;;
Électricité;Michel Lavallée;Michel Lavallée;450-756-0963;;450-756-5167;1367 Ernest Harnois;Joliette;Québec;J6E 3Z1;robert@michellavallee.com;;8280-0673-24;Sous-Traitant habituel job commerciale
Architecture;Michel Tellier Architecte;;450-759-3093;450-889-8776;450-759-0323;970, rue St-Antoine;Joliette;Québec; J6E 3S9;michel@tellier-architecte.com ;;;
Téléphone-Réseau;Micotel Services inc. ;Michel Coderre;450-752-5024;450-757-3286;450-752-4413;108 A, boul. Antonio-Barrette;N-D-P;Québec;J6E 1E5;;;;
Peinture ;Milanco inc.;;450-682-7277;;450-682-7077;759, 74e ave;Laval;Québec;H7V 2X9;info@milancoinc.com;;;École Joliette
Excavation;Mini-Excavation Joliette;Sébastien Boulard;450-803-0108;;;302, Rivard;Joliette;Québec;J6E 6T8;miniexcavationjoliette@hotmail.com;;8339-6374-31;
Excavation;Mini-Excavation LS;Laurier Sirard;450-839-3568;;;3 Rang Des Pins;St-Esprit;Québec;J0K 2L0;;;;
Cloisons amovibles;MobilFlex;Audrey Carignan;800-501-3539;;800-470-3539;1175 Chemin Industriel;St-Nicolas;Québec;G7A 1B2;audreycarignan@mobilflex.com;;;
Cloisons amovibles;Moderco inc. ;;1-800-363-3150;;450-641-4965;115, rue De Lauzon;Boucherville;Québec;J4B 1E7;;www.moderco.com;;Distributeur Cométal
Électricité;Mofax électrique ltée;;450-667-6877;;450-667-4277;850, rue Marshall;Laval;Québec;H7S 1K1;mofax@mofax.ca;www.mofax.ca;;École Joliette
Ébénisterie;Multi modèles Martin Gaudet inc.;;450-755-2224;;450-755-6578;301, 18e Avenue;St-Ambroise-de-Kildare;Québec;J0K 1C0;ytellier@mutlimodeles.com;www.multimodeles.com;2867-9520-76;
Paysagement;Multi Paysages;Mathieu Fafard;450-756-1074;;450-756-8997;32-A Boul. Antonio-Barrette;Notre-Dame-des-Prairies;Québec;;mcbeland@multi-paysages.com;www.multi-paysages.com;8280-7454-16;
Excavation;Multi-services Yannick Dion;Yannick Dion;450-887-0909;;;737, Grande Côte Ouest;Lanoraie;Québec;;;;;
Gicleurs;National Gicleurs;Michel Pinsonneault;;;;;Montréal;;;michel.pinsonneault@sympatico.ca;;;
Traitement d'eau;National Vacuum;;514-397-0707;;514-397-0700;1100, boul. René-Lévesque ouest bureau 2150;Montréal;Québec;H3B 4N4;;;;
Ventilation;Navada Ltée;Jocelyn McCabe (Éric Boulianne);800-652-0136;;450-679-9215;626,rue Beriault;Longueuil;Québec;J4G 1S8;e.boulianne@navada.com;;;
Nettoyage;Nettoyage Enviropro;Cédric Blaquière;450-944-1875;;;;;Québec;;enviropro@live.ca;;;
Plomberie;Neuveu et Neuveu ltée;;450-669-3545;;;290 boul. De La Concorde ouest;Laval;Québec;H7N 1J1;;;;École Joliette
Gicleurs;Niagara protection-incendie;Réal Brunelle;450-575-4840;;450-668-5945;554 de Briançon;Laval;Québec;H7N 5G8;;;;
Structure d'acier;Nico Métal;Guy Pageau;819-375-6426;;819-375-6662;1005, rue Père-Daniel;Trois-Rivières;Québec;G9A 2W9;info@nico-metal.com;;1847-6432-17;École Joliette
Nivellement plancher;Nivel Sol;Daniel Lacombe;800-738-0013;514-809-2651;450-434-4594;95 Chemin du Tremblay;Boucherville;Québec;J4B 7K4;www.nivel-sol.com;;;
Mécanique de procédé;Noël Rochette & fils;;514-322-7718;;514-322-9497;6205, boul. des grandes prairies;St-Léonard;;H1P 1A5;info@noelrochette.com;;;
Conteneurs;Nord Ben récupération inc.;Denis Laporte;450-759-9007;;450-759-5369;1481, Raoul-Charrette;Joliette;Québec;J6E 8S5;;;;
Traitement d'eau;Nordikeau inc.;Francine Guillemette;450-756-6227;;450-756-8313;603, Boul. Base-de-Roc;Joliette;;J6E 5P3;fguillemette@nordikeau.com;;;Réservoir d'eau potable nettoyage
Novoclimat;Novo -- Legault - Dubois,  inspection ;Josée Laforest;450-469-2772;; ;;;Québec;;;;;
Novoclimat;Novo -- Legault - Dubois,  inspection ;Mario Vallières;514-286-0550;514-250-5636;450-659-9816;603 Boul. Taschereau;Laprairie;Québec;J5R 1V5;mario.vallieres@legault-dubois.ca;www.legault-dubois.ca;;
Novoclimat;Novoclimat;Roger Lagacé-Denise Bourgeois;1-866-288-4885;poste 224;;380, rue Saint-Antoine Ouest, bureau 6110;Montréal;Québec;H2Y 3X7;;;;
Matériaux;O. Coderre et fils ;André Coderre;450-839-3691;;450-839-7360;32, rue Dupuis;St-Jacques;Québec;J0K 2R0;coderreo@videotron.ca;;;
Équipement médicaux;Obonsoin (appareils orthopédiques);Claude Lavallée;450-756-4576;;450-756-4570;478, St-Viateur;Joliette;Québec;J6E 3B3;;;;
Couvre-planchers;Omni Sol;Dany Roy / Julie Veilleux;450-755-1022;450-803-2828;450-755-6579;205 rue des Entreprises;Notre-Dame-des-Prairies;Québec;J6E 0L9;julieveilleux@omnisol.ca;;2310-2361-22;
Nettoyage;P.S.J Maintenance;Fatima  890-0381  cell;450-753-5757;Moust: 890-0380;;358 St-Charles Borromée Nord;Joliette;Québec;J6E 4R7;NEQ 1212225050;;;
Ébénisterie ;Parent installation finition;François Parent;450-898-3464;;;;;Québec;;;;;
Avocat;Patrick Jean;;450-752-0541;;450-752-4570;423, St-Louis;Joliette;Québec;J6E 2Y7;;;;
Matériaux;Patrick Morin Lanaudière;Yves Ringuet;450-759-6835;450-916-6203;450-753-7903;1360, rue Lanaudière;Joliette;Québec;J6E 3P2;aouellet@patrickmorin.com;;;
Couvre-planchers;Patrick Morin Super Centre;Claude Morin/ Guylaine Choquette;450-756-4545;450-803-1250;450-756-6943;920, boul. Firestone             RBQ 8356-1092-02;Joliette;Québec;J6E 2W5;gchoquette@patrickmorin.com;;8356-1092-02;
Matériaux;Patrick Morin Super Centre;;450-756-4545;;450-756-6943;920, boul. Firestone;Joliette;Québec;J6E 2W5;;;;
Asphalte;Pavage R Clément Côté Inc;;450-471-8264;;;1534, rue Migeon,;Terrebonne;Québec;J6X 3K5;;;2156-1857-09;
Peinture;Pé-A peinture inc.;Paul-Aimé Comtois;450-759-4505;;;231, 1er rang ;Ste-Mélanie;Québec;J0K 3A0;;;;
Peinture ;Peintre et décorateur Sermac.inc.;;450-964-2343;;;832. de la Macatin;Terrebonne;Québec;J6W0B6;;;;École Joliette
Peinture;Peintre Signature;Éric Tremblay;819-375-1555;819-609-7946;;160, rue Isabelle;Trois-Rivières;Québec;G8V 2J6;;;;
Peinture ;Peinture Bertrand Ayotte inc.;Steve ou Mathieu;450-756-0818;Steve: 752-7097
Mathieu:758-5868;450-753-3638;980, Principale C.P 118;St-Ambroise-de-Kildaire;Québec;J0K 1C0;info@peinturebertrandayotte.com;;2424-9526-85;Fournisseur habituel
Peinture ;Peinture Christian Fémillard inc.;;450-756-4946;;;1140, rue Paul Courteau;Joliette;Québec;J6E 2J7;;;8341-1629-54;
Peinture ;Peinture Claude Bouvier Inc.;Claude Bouvier;450-932-4417;514-258-1609;450-932-4419;628, rue Beauchamp;Le Gardeur;Québec;J5Z 2Z7;;;8356-1365-01;
Peinture Électrostatique;PEINTURE ÉLECTROSTATIQUE A.P.M. INC.;;450-759-1826;;450-759-4644 ;1222, boul. Raoul-Charette, ;Joliette;Québec;J6E 8S6;anoel@filochrome.com;;;
Peinture ;Peinture Froment inc.;Charles ou Richard Froment;450-803-1424;450-803-1201;450-867.4412;573, rue Crabtree;Joliette;Québec;J6E 8G1;peinturefroment14@hotmail.ca;;5621-2269-01;
Peinture ;Peinture Groupe Hébé inc.;;450-585-6495;;450-585-3026;59 rue Laforest;Repentigny;Québec;J6A 3J2;groupe-hebe@qc.aira.com;;8262-5211;
Peinture ;Peinture Grover;Marcel Grover;450-834-4835;;450-834-8560;3320, rue Romolco  # 37;Rawdon;Québec;J0K 1S0;;;;
Peinture ;Peinture Jimmy Racine inc.;Jimmy Racine;418-576-2599;;418-387-1832;1473, route Kennedy;Scott-Jonction;Québec;G0S 3C0;;;;École Joliette
Peinture;Peinture JPM;Jean-Pierre Maheu (Marilyne);450-759-3767;450-758-9921;450-759-5261;286-A Chemin des Prairies;Joliette;Québec;J6E 4J5;peinture.jpm@bellnet.ca;;;
Excavation;Pelletier Excavation inc.;;450-439-2420;;;273, rue Salaberry;St-Lin des Laurentides;Québec;J5M 3A5;pierette.pelletier@vl.videotron.ca;;1148-2809-25;
Pellicules vitrage;Pelti Vitres teintées grand Montréal;Éric Laramée/ Patrick Garreau;514-825-8888;;;3370, rue Bélanger;Montréal;Québec;H1X 1A3;eric@pelti.com  /  patrick@pelti.com;www.pelti.com;;
Pieux;Pétrifond Fondation Cie Ltée;;514-387-2838;;514-387-9684;8320 St-Laurent;Montréal;Québec;H2P 2M3;;;;
Ébénisterie;Pic-Bois Design inc.;;450-836-0844;450-916-2647;450-836-2246;671, rue Melchers;Berthierville;Québec;J0K 1A0;;www.pic-boisdesign.com;8316-0473-37;
Couvre-planchers;Pichette centre du tapis;Claude Pichette;450-755-1888;;450-755-1511;190, 14ième avenue;St-Ambroise de Kildare;Québec;J0K 1C0;claudepichette_25@sympatico.ca;;;
Électricité;Pierre Brossard (1981) ltée;;450-659-9641;;450-659-5218;9595, rue Ignace;Brossard;Québec;J4Y 2P3;estimation@pbrossard.ca;www.pierrebrossardltee.com;1844-9157-10;
Architecture;Pierre Hétu, Expert-Conseil inc. ;Pierre Hétu;450-755-4441;;450-755-1068;435, boul. Sainte-Anne, suite 203;Joliette;Québec;J6E 5A1;phetu@phexpert.qc.ca;;;
Maçonnerie;Pierres JR ;Annie Cardinal;1-800-810-0292;514-863-8448;450-681-0500;2117, rue Berlier ;Laval;Québec;H7L 3M9 ;;;;
Planchers bois;Plancher Gérald St-Amour enr.;;450-883-5025;;;100, 7e Rang;Ste-Mélanie;Québec;J0K3A0;;;;
Nivellement plancher;Planchers de Béton Léger;Martin Gagnon, Danick Ouellette;819-806-9930;819-740-9233;819-751-1156;;;Québec;;maxxon@bellnet.ca;www.planchersbetonleger.com;;
Finition béton;Planchers Richard Toupin inc.;Pierre-Paul Toupin;450-759-6984;450-803-1738;;849, route 158;St-Thomas;Québec;J0K 3L0;;;2638-7266-87;
Planchers bois;Planchers S. Duguay;Stéphane Duguay;450-439-2083;514-909-2083;450-439-2083;147, Des Orchidées;St-Lin Laurentides;Québec;J5M 3E4;;;8328-3127-25;
